text,prop_label,hate_label,hate_fine_grained_label
"لما يجي عندكم ضيف من البلاد ويسلم عليك
*أنت*
*يدك*",0.0,0.0,1.0
"شخص يدعي أن الإلحاد جاء لتخليص الناس من التشدد والصراع بين الأديان

[جرائم الإتحاد السوفياتي في عهد ستالين ",1.0,0.0,0.0
"انا الصبح قاعد ا لتخ د بتذكو انو مستقباب يعتمد علب بىس
@3yerزaw",0.0,0.0,1.0
أملكي قلبه بإسلوبك الرقيق ونظرتك البريئة وخجلك الزائد,0.0,0.0,1.0
"لما تلاقى واحد بدقن رايح ناحية اللجنة بتاعتك


ايه هوفى كتب كتاب فاللجنة يا مولانا",0.0,0.0,1.0
الحمد لله شبعت إقعدي ذاكري بقى ايه ده جوعت تاني,1.0,0.0,1.0
"بكره الاسعار هتنزل والعيشة هتبقى فل يابا
انت رجعت للبرشام تاني ياعلي",0.0,0.0,0.0
"لما الأكس يبقى خاينك ومنزل بوست ""ما أكرمهن إلا كريم وما أهنن إلا لئيم""
-...

ابليس انت بتعيط؟",0.0,0.0,1.0
"لما الاقي قطه نازلة تجري ع السلم
أرادل_ مجلو الدما
I
اغلب 6:48
بلنه اللعبة
مجنون
السناا عنب",0.0,0.0,1.0
- الخلايلة: بس عرفوا انه ما في صلاة عيد مع انه المساجد كانت مسكرة طول رمضان,1.0,0.0,0.0
"اللي بكلمه بيقولي صوتك بيقطع اقف في حتة فيها شبكة 
انا متحركتش من مكاني :
تمام كده",0.0,0.0,1.0
"-يا بنتى ادخلى اقفى معاهم ف المطبخ اتعلميلك حاجه
=ساموعليكو ي ماماا السلطه فين",0.0,0.0,1.0
"ياريت يا جماعة لوحد عايز يقولي حاجة يقول علشان اليوم قرب يخلص
",0.0,0.0,1.0
"AفسلOA
بعد العيد اتوكع بداية انفجاري التعليمي",0.0,0.0,1.0
"*لما ولد يقعد يهزر ويسلم على البنات وبعدكده يجي ناحيتي*

ايدك لتوحشك بسرعه",0.0,0.0,1.0
"علماني ليل نهاريتكلم عن حرية المرأة في  التعري والدعارة وبينام مع الفيمنستات سمع مسلم بيتكلم عن الحشمة.
 هو:
على فكرة

أنت مهووس جنسيًا",1.0,1.0,3.0
"لما يحصلي مصيبه والاقي البيست فريند قافله
رنوا عليها
شوفوها فيييييين
بيستاااي",0.0,0.0,1.0
"شحال الكيلو ديال البطاطا؟

3 كيلوب 160 ريال و جوج كيلو ب 5 دراهم

شحال الكيلو ديال البطاطا؟",0.0,0.0,1.0
"انا امزح فقط ربما اسأت فهمي
لا تكثر كلام اين تعيش سنحلها بالعنف",1.0,1.0,2.0
"هتعرفي يبنتي تفتحي معاه كلام بمناسبه العيد متقلقيش يبنتي هبهرك
=
اعصابي بتفور ما تحن يا بيتيفور",0.0,0.0,1.0
لا نناقش بعقل لأننا لا نملكه ,1.0,1.0,3.0
"الاعلانات ف مصر نوعين

1_اتبرع للفقراء

 2  _اسكن فى كومبوند بعيد عن الفقراء",1.0,0.0,0.0
انا وابن اختي بعد ما طردته ب 5 دقايق عشان مش متربي..,0.0,0.0,1.0
لما مساحه التليفون تخلص,1.0,0.0,1.0
"بعد الصياح ده كله نجحت يعني

اومال يعني انت عايز اصيح واسقط",0.0,0.0,1.0
بيقولك مره دوله اسمها الصين حالفة لتنهي علي العالم كله,1.0,0.0,1.0
لما جوزك يسمع جرس الباب طلبتي حاجه تاني,0.0,0.0,1.0
"لما اروح لكوافيره جديده..
وبعدين بقا في الست الحماره الي عملتلك حواجبك قبلي دي",1.0,0.0,1.0
"تم استهلاك %100 من طاقتنا.....احنا علي نظام اسندني يسترك يا ضنايا
",1.0,0.0,1.0
"نركز يا جماعة.. لما الاسعار تزيد نقول فى اوروبا الاسعار كده
ولما يطالبوا بمرتبات اوربا نقول أحسن من سوريا والعراق أوكاي ؟",1.0,0.0,0.0
لن تغرق سفينة انت قائدها,1.0,0.0,0.0
"*بتشوف طفل مش عارف يفتح الكيكة * _هات ياحبيبي افتحهالك 
=لا اوعي انتي هتاكليها
للدرجادى سمعتي وحشة",0.0,0.0,1.0
"الفرحه المنتظرة
 حبيت حد جديد",0.0,0.0,1.0
"لما الاقيهم هيزعقو عشان راجعه من الدرس متاخر :
في رمضان
أنا في رمضان",0.0,0.0,1.0
"عرفتوا عمرو مش بيكبر ليه علشان كان كبير وهو صغير
",1.0,0.0,1.0
" نفسي اشوفك في لبس البيت اكيد بتبقي قمر
=",0.0,0.0,1.0
"علم النفس: ""تبادل النظرات بين أفراد الأسره يحسن من حالتك النفسية""
أفراد أسرتي :",0.0,0.0,1.0
"كل ما أفكر اسيب البلد وأهاجر ألاقي عروض جامدة تخليني ارجع ف قراري .
عرض خاص ابو عوف هوت شوكلت
43.99 بدلا من 44.00",0.0,0.0,0.0
"احنا كمسلمين معندناش ماري كريسماس الماري اللى نعرفه ""ماري مى"" على سنة   الله ورسوله",1.0,0.0,1.0
"ذفت
Sfimple
ع دي شكلها كل
مصاف اليه
يلا",0.0,0.0,1.0
"حضرمي دخل الجنة واجابو له حورية العين
اخوكي حوري فين..",1.0,0.0,1.0
"سأخبر أولادي اني فعلت المستحيل لتكون هذه أمهم لكن الله غالب
",0.0,0.0,1.0
"لهم -بيتخانقواع جروب مفعة تمتحن لأو8 لاي8 9ال٥
وأنا أهو بعملهم حيعة",0.0,0.0,1.0
-ياتري هقضي ليله رأس السنه ف الصالون ولا البلكونه !,0.0,0.0,1.0
"لما تروح لدكتور عشان تتعالج وتبدأً تحى يعلش من الإكتئاب 9 عن حياتك الدكتور
٩٥٣٣؟
@ffشed molaشed",0.0,0.0,1.0
"مسا الخيرمحمد صلاح آ٥

انلاخ
شء3 7
r ٨ر٤٨من
لج -
٢٥٥٧
1c1 337037
٤F^٥61
لنحداش الدوب
824
83465
مساء النود
لا فك
اللد ع",1.0,0.0,1.0
"مينهعش نكه لمسيحي& عشا جنا قل لكم بينكم ولي جه
في سوره آيه دي طالا
الكافو",1.0,1.0,7.0
قريبا لما تدخل المحاضرة بالغلط,0.0,0.0,1.0
لما تحب واحدة وتلاقيها مش بتفتفت الفتافيت,0.0,0.0,1.0
"ماما خدت مني العيديه واديتني بدلها اتنين
الست دي عظيمة اوي",1.0,0.0,1.0
"الناس بتشوفني وانا ساكته كيوت.
 اول ما افتح بؤي :
باين عليها وليه شلق اه",0.0,0.0,1.0
ورني الشخص اللي مغنيك عن كل الناس و يسوى عيونك (@)؟ ,0.0,0.0,1.0
"لما انزل البحر وانا صغير فى المصيف واستنى امى تعملى سندوتش
",0.0,0.0,1.0
"لما اقول لصحبتي صوريني صورة عميقه
=.",0.0,0.0,1.0
هكذا اصبحت اتعامل مع المشاكل :,0.0,0.0,1.0
"لما انا كنت طفل 

أطفال اليوم ",0.0,0.0,1.0
"آنا همارس عليك الصمت العقابي

الحمدلله",0.0,0.0,1.0
"*دولة فقيرة على قد حالها لاقت شوية نفط *
* الجيش الأمريكي*:
احنا  جايين نحميكم، فى دولة بدها تهجم عليكو ورح ينتاك أخت البلد إذا بنتدخلش تخافوش وي آرذ يونايتد ستيتس أف ايري",1.0,1.0,3.0
"اغلب  رجال الاعمال بداوتجارتهم واعمارهم 18-23

انا بعمرال 27 افكرايش بكون لوما  اكبر",0.0,0.0,1.0
"بقول لبابا انا ليسبيان قالي يعني ايه قولتله يعني مبصاحبش ولاد
لقيته حضني وباس راسي وقالي بارك الله فيكي انا عرفت اربي كويس",1.0,1.0,3.0
سوف يتحول الضيق الى فرح بس قول كيتوفان ياو,0.0,0.0,1.0
"الناس فاكراني بفرق بين ال AM و PM
آنا لمن اجي اضبط المنبه:",0.0,0.0,1.0
"لما انزل عالشغل بعد !جازة طويلة
",0.0,0.0,1.0
"انتي ردودك بارده كده ليه !

اسخنهالك ؟!",0.0,0.0,1.0
"كم نيوتن

لا

لو منتبة لدراستك كنت عرفت!

طيب انت تعرف أحمد

لو منتبه لبنتك كنت عرفتة

لا",0.0,0.0,1.0
"*لما تهرب من التفكيرفي شخص معين بانك تخش تنام فتنام وتحلم بيه *
اانم
ده مهكرنى يا عم",0.0,0.0,1.0
بيضحكوني وبعدكده يقولوا وطي صوتك يا رقاصة ,0.0,0.0,1.0
-تحب تقول ايه للي أخد عنك فكره وحشه  -أقوله كان ف أوحش بس أنت اتسرعت وأخدت دي...,0.0,0.0,1.0
"لا مفيش جواز دلوقتي بنتنا لسة هبلة..


=...",0.0,0.0,1.0
"عند آهل بابا ممكن كوباية مايه
وناتم
عند أهل ماما هتفدونا اه النهاردم",1.0,0.0,1.0
"لما انده ع المراقب اسأله ع حاجه ف الامتحان

الموضوع ده ف غايه حل اللى تعرفوا وسيب اللي لم متعرفوش يارايق",0.0,0.0,1.0
"الأخ الصغير
الأ الكبير
الوالدين
الوسطاني",0.0,0.0,1.0
"الناس بتحب بعض من أول نظرة 
أنا لما حد يبصلي :
خير يا أخويا سرقت منك حاجه ولا ايه ",0.0,0.0,1.0
"عندما تكون سعيد بفوز فريقك علي ليفربول وتحقيق دوري الابطال للمرة الثاثة عشر ويراك احد من عبيد الديانة الصلاحية
",1.0,1.0,7.0
"١٢5؟٥
ابعدوا ايديكم دول فقيرة معندكمش حضارة وتاريخ زينا
٨٥٥؟٨
/17515
/45175155
00] ؛07b05؟/
07؟",0.0,1.0,7.0
"لما حد يقولي تعالي نخرج الفتره دي !
""انا""
انا ممعيش فلوس تخليني اخرج عن شعوري حتي",0.0,0.0,1.0
"خالد ابو فيونكة
مصطفي ابو تورتة
مصطفي ابو حجر",1.0,0.0,1.0
"ماكروغر 
حبيب 
دريك 
العرب : سبو دينه فانظر ماذا فعل
لاي لاي لاي لاي",1.0,1.0,3.0
"لما يعاكسك وتيجي تشتميه تلاقيه حلو
ينفع كده ؟",0.0,0.0,1.0
"خد رقمي بالمر عشان تصحيني اصلي الفجر
ممكن نتعرف ؟!
",0.0,0.0,1.0
"إيه يا إبنى مجتش الكليه النهارده ليه !؟ 
= مبحضرش محاضرات الصبح أنا -محاضرات إيه يلا النهارده كان إمتحان . .",0.0,0.0,1.0
"شوفوا اذاي بتديله العلاج
ابليس نفسه مفكرش فيها ويجى واحد يقولك ناقصات عقل",1.0,1.0,3.0
"دول طلاب هيبدأوا دروس في شهد أغسطس والجو حر

ايوة سعادتك

اعطيهم مواعيد الساعة 12 الظهر",0.0,0.0,1.0
"لبشرة أفتح بشكل فوري

* كريم تفتيح البشرة*

وتفتيح الطرحه كمان",1.0,1.0,3.0
"حهيبي ياكريمي اناآاجيت ابيع الدولارات القديمه الي اشتريتهم منك قبل اسبو عين وقلتلي مافيش معك غيرا هم وقتها الكريمي
انة ميمز
00ر30
مش فاكرك يااض",0.0,0.0,1.0
ايش هاذي السيارة وا عويلة,1.0,0.0,1.0
"لا أحد:
 لما تخرج مع صاحبك اللي متسلف منه:
بيقولك مرة 10 ألف ريال....",0.0,0.0,1.0
بتحس ميسي الي طالب يتصور معو,0.0,0.0,1.0
حااسه ان انا وانت هنبقا كدا يوم فرحنا,0.0,0.0,1.0
"لما حجة إني أخلص تعليم تخلص،  ويقولولي يلاعشان نفرح بيك :

*هعمل دراسات عليا *",0.0,0.0,1.0
"زاهي حواس: المنازل المصرية بالكامل  مبنية فوق الآثار

شمر يلا ...احفريلا . . جدودك يلا",1.0,0.0,1.0
"لما اتعامل مع حد شايل صورة الواتساب وقافل سين الشات والاستوري و لاست سين

 هو انت عليك طار ولا هربان من حكم ولا حكايتك ايييه
",0.0,0.0,1.0
نظرة ابوك لمن الشيخ يتكلم عن عقوق الوالدين في خطبة الجمعة.,0.0,0.0,1.0
"انا خلص لازم ادرس :
 بعد دقيقة:",0.0,0.0,1.0
"انا  بقول لامي دايما اني مش عيل صغير علشان تفضلي تتصلي بيا كل شوية وانا برة


انا برضولما اكون برة طول اليوم والاقي امي متصلتش بيا ولا مرة


الو ايه يا ماما انتي مكلمتنيش ليه انهاردة مش شيفاني اتاخرت ولا انتي ما صد قتي تخلصي مني",0.0,0.0,1.0
"طب ما تلغي الترم التاني كله واقعد ٣٠ سنه ميهمكش
",1.0,0.0,1.0
"No one : -
* انا الساعة 4 الفجر كل يوم*

هو السهر غلط علي صحتي وكل حاجة بس انا هظبط نومي بكرة جامد اوي اوي اوي",0.0,0.0,1.0
"الجماعة إللي جربو الجواز🙄
 في هزار وضحك وضرب بالمخدات وريش نعام ولا اوشاعات😂😂",1.0,0.0,0.0
"
داهية لتكون الحكومه
 باعت الغلاف الجوي وسبتنا مننا للشمس كده",1.0,0.0,0.0
"تأخر في العام الدراسي ...والطلبة ينتظرون 
الطلبة",0.0,0.0,1.0
*لا ماهو برضو مكنش ينفع نتغدي ب500 جنيه *,0.0,0.0,1.0
اللي عمل المدايا دي مشفش بربع جنيه سلكان ..,0.0,0.0,1.0
"لما واحده صحبتي لسه ما تجوزتش ومخطوبه وتقولي امتي اتجوز كده وابقي حره واصحي براحتي وفسح وسفر علي طول وبيت كله بتاعي

وايه تاني",0.0,0.0,1.0
